Año;Área;Grupo de edad de la madre;Número de Nacimientos;Población Mujeres;Tasa
2016;Puente Aranda;50 a 54 años;1;8950;0.11
2016;Bogotá;50 a 54 años;24;249921;0.1
2016;Antonio Nariño;50 a 54 años;0;2909;0
2016;La Candelaria;50 a 54 años;0;619;0
2016;Santa Fe;50 a 54 años;0;3058;0
2016;Fontibón;50 a 54 años;0;13272;0
2016;Bosa;50 a 54 años;2;21312;0.09
2016;Tunjuelito;50 a 54 años;0;5621;0
2016;Teusaquillo;50 a 54 años;2;5748;0.35
2016;Ciudad Bolívar;50 a 54 años;0;17026;0
2016;San Cristóbal;50 a 54 años;1;12315;0.08
2016;Los Mártires;50 a 54 años;0;2628;0
2016;Barrios Unidos;50 a 54 años;0;4892;0
2016;Chapinero;50 a 54 años;1;5470;0.18
2016;Usaquén;50 a 54 años;1;19634;0.05
2016;Engativá;50 a 54 años;5;29073;0.17
2016;Kennedy;50 a 54 años;7;34232;0.2
2016;Suba;50 a 54 años;1;40990;0.02
2017;Tunjuelito;50 a 54 años;0;5664;0
2017;Usaquén;50 a 54 años;1;19543;0.05
2017;Santa Fe;50 a 54 años;2;3061;0.65
2017;Engativá;50 a 54 años;2;29204;0.07
2017;Usme;50 a 54 años;0;10545;0
2017;Fontibón;50 a 54 años;3;13473;0.22
2017;Ciudad Bolívar;50 a 54 años;1;17233;0.06
2017;Chapinero;50 a 54 años;0;5395;0
2017;Bosa;50 a 54 años;2;21814;0.09
2017;Antonio Nariño;50 a 54 años;1;2884;0.35
2017;Puente Aranda;50 a 54 años;0;9002;0
2017;Rafael Uribe Uribe;50 a 54 años;1;11732;0.09
2017;Sumapaz;50 a 54 años;0;116;0
2017;Suba;50 a 54 años;5;41551;0.12
2017;Kennedy;50 a 54 años;6;34535;0.17
2017;La Candelaria;50 a 54 años;1;614;1.63
2017;San Cristóbal;50 a 54 años;0;12481;0
2017;Teusaquillo;50 a 54 años;0;5674;0
2017;Los Mártires;50 a 54 años;1;2605;0.38
2017;Bogotá;50 a 54 años;26;251898;0.1
2017;Barrios Unidos;50 a 54 años;0;4772;0
2018;La Candelaria;50 a 54 años;0;575;0
2018;Barrios Unidos;50 a 54 años;1;4995;0.2
2018;Usaquén;50 a 54 años;1;18981;0.05
2018;Suba;50 a 54 años;2;41816;0.05
2018;San Cristóbal;50 a 54 años;0;12909;0
2018;Engativá;50 a 54 años;1;29967;0.03
2018;Antonio Nariño;50 a 54 años;2;2984;0.67
2018;Puente Aranda;50 a 54 años;0;9463;0
2018;Sumapaz;50 a 54 años;0;118;0
2018;Usme;50 a 54 años;1;10621;0.09
2018;Bogotá;50 a 54 años;23;253517;0.09
2018;Los Mártires;50 a 54 años;0;2409;0
2018;Chapinero;50 a 54 años;2;5292;0.38
2018;Tunjuelito;50 a 54 años;1;5904;0.17
2018;Kennedy;50 a 54 años;3;34027;0.09
2018;Teusaquillo;50 a 54 años;1;5598;0.18
2018;Santa Fe;50 a 54 años;0;3127;0
2018;Ciudad Bolívar;50 a 54 años;1;17540;0.06
2018;Bosa;50 a 54 años;6;21665;0.28
2018;Fontibón;50 a 54 años;1;13725;0.07
2018;Rafael Uribe Uribe;50 a 54 años;0;11801;0
2019;Engativá;50 a 54 años;2;29745;0.07
2019;Kennedy;50 a 54 años;3;34229;0.09
2019;Puente Aranda;50 a 54 años;0;9313;0
2019;Usaquén;50 a 54 años;1;18969;0.05
2019;Bosa;50 a 54 años;3;22276;0.13
2019;Suba;50 a 54 años;1;42970;0.02
2019;Ciudad Bolívar;50 a 54 años;2;17695;0.11
2019;Barrios Unidos;50 a 54 años;1;4844;0.21
2019;Chapinero;50 a 54 años;3;5312;0.56
2019;Usme;50 a 54 años;1;10842;0.09
2019;San Cristóbal;50 a 54 años;1;12875;0.08
2019;Sumapaz;50 a 54 años;0;123;0
2019;Teusaquillo;50 a 54 años;0;5642;0
2019;Fontibón;50 a 54 años;1;13986;0.07
2019;Antonio Nariño;50 a 54 años;0;2915;0
2019;La Candelaria;50 a 54 años;0;590;0
2019;Tunjuelito;50 a 54 años;0;5890;0
2019;Los Mártires;50 a 54 años;0;2782;0
2019;Rafael Uribe Uribe;50 a 54 años;0;11970;0
2019;Santa Fe;50 a 54 años;0;3091;0
2019;Bogotá;50 a 54 años;19;256059;0.07
2020;Usaquén;50 a 54 años;1;18854;0.05
2020;Engativá;50 a 54 años;5;29447;0.17
2020;Santa Fe;50 a 54 años;0;3119;0
2020;Kennedy;50 a 54 años;0;34488;0
2020;Tunjuelito;50 a 54 años;0;5902;0
2020;Sumapaz;50 a 54 años;0;127;0
2020;Teusaquillo;50 a 54 años;0;5439;0
2020;Fontibón;50 a 54 años;0;13997;0
2020;San Cristóbal;50 a 54 años;0;12871;0
2020;Chapinero;50 a 54 años;0;5176;0
2020;Puente Aranda;50 a 54 años;1;9188;0.11
2020;Los Mártires;50 a 54 años;1;2748;0.36
2020;Rafael Uribe Uribe;50 a 54 años;1;11954;0.08
2020;Antonio Nariño;50 a 54 años;1;2858;0.35
2020;Suba;50 a 54 años;3;42799;0.07
2020;Usme;50 a 54 años;0;11007;0
2020;La Candelaria;50 a 54 años;0;577;0
2020;Bosa;50 a 54 años;3;22965;0.13
2020;Barrios Unidos;50 a 54 años;0;4716;0
2020;Bogotá;50 a 54 años;16;256251;0.06
2020;Ciudad Bolívar;50 a 54 años;0;18019;0
2021;Antonio Nariño;50 a 54 años;0;2816;0
2021;San Cristóbal;50 a 54 años;0;12741;0
2021;Rafael Uribe Uribe;50 a 54 años;0;11913;0
2021;Usaquén;50 a 54 años;4;19153;0.21
2021;Puente Aranda;50 a 54 años;0;8884;0
2021;Kennedy;50 a 54 años;4;34662;0.12
2021;Santa Fe;50 a 54 años;0;3098;0
2021;Sumapaz;50 a 54 años;0;129;0
2021;Tunjuelito;50 a 54 años;0;5861;0
2021;Los Mártires;50 a 54 años;0;2700;0
2021;La Candelaria;50 a 54 años;0;570;0
2021;Ciudad Bolívar;50 a 54 años;2;18074;0.11
2021;Bosa;50 a 54 años;1;23183;0.04
2021;Teusaquillo;50 a 54 años;0;5372;0
2021;Usme;50 a 54 años;2;11068;0.18
2021;Chapinero;50 a 54 años;0;5228;0
2021;Barrios Unidos;50 a 54 años;0;4662;0
2021;Fontibón;50 a 54 años;1;13913;0.07
2021;Suba;50 a 54 años;5;42763;0.12
2021;Engativá;50 a 54 años;1;28767;0.03
2021;Bogotá;50 a 54 años;20;255557;0.08
2022;Bogotá;50 a 54 años;10;253725;0.04
2022;Santa Fe;50 a 54 años;1;3036;0.33
2022;Los Mártires;50 a 54 años;0;2649;0
2022;Antonio Nariño;50 a 54 años;0;2737;0
2022;Sumapaz;50 a 54 años;0;132;0
2022;Teusaquillo;50 a 54 años;0;5286;0
2022;Suba;50 a 54 años;0;42334;0
2022;Kennedy;50 a 54 años;0;34948;0
2022;Barrios Unidos;50 a 54 años;0;4581;0
2022;Ciudad Bolívar;50 a 54 años;2;18083;0.11
2022;Usme;50 a 54 años;0;11075;0
2022;Usaquén;50 a 54 años;1;19089;0.05
2022;Rafael Uribe Uribe;50 a 54 años;1;11585;0.09
2022;Chapinero;50 a 54 años;0;5162;0
2022;San Cristóbal;50 a 54 años;0;12616;0
2022;Bosa;50 a 54 años;1;23584;0.04
2022;Puente Aranda;50 a 54 años;0;8592;0
2022;Tunjuelito;50 a 54 años;0;5745;0
2022;Engativá;50 a 54 años;3;28128;0.11
2022;Fontibón;50 a 54 años;1;13834;0.07
2022;La Candelaria;50 a 54 años;0;529;0
2023;Fontibón;50 a 54 años;1;13680;0.07
2023;Puente Aranda;50 a 54 años;0;8363;0
2023;Tunjuelito;50 a 54 años;0;5634;0
2023;Rafael Uribe Uribe;50 a 54 años;0;11344;0
2023;Los Mártires;50 a 54 años;1;2606;0.38
2023;Bogotá;50 a 54 años;6;251845;0.02
2023;Antonio Nariño;50 a 54 años;0;2636;0
2023;Santa Fe;50 a 54 años;0;3064;0
2023;Chapinero;50 a 54 años;0;5126;0
2023;Teusaquillo;50 a 54 años;1;5391;0.19
2023;La Candelaria;50 a 54 años;0;482;0
2023;Ciudad Bolívar;50 a 54 años;0;17785;0
2023;Engativá;50 a 54 años;0;27510;0
2023;Kennedy;50 a 54 años;1;35035;0.03
2023;Usaquén;50 a 54 años;1;19270;0.05
2023;Bosa;50 a 54 años;0;23900;0
2023;Barrios Unidos;50 a 54 años;0;4409;0
2023;Sumapaz;50 a 54 años;0;131;0
2023;Usme;50 a 54 años;0;11054;0
2023;San Cristóbal;50 a 54 años;0;12350;0
2023;Suba;50 a 54 años;1;42075;0.02
2024p;Bosa;50 a 54 años;0;24171;0
2024p;Suba;50 a 54 años;1;41722;0.02
2024p;Bogotá;50 a 54 años;6;250504;0.02
2024p;Teusaquillo;50 a 54 años;1;5457;0.18
2024p;Fontibón;50 a 54 años;0;13652;0
2024p;Engativá;50 a 54 años;0;26895;0
2024p;Rafael Uribe Uribe;50 a 54 años;0;11067;0
2024p;San Cristóbal;50 a 54 años;0;12226;0
2024p;Tunjuelito;50 a 54 años;0;5529;0
2024p;Antonio Nariño;50 a 54 años;0;2543;0
2024p;Puente Aranda;50 a 54 años;0;8097;0
2024p;Barrios Unidos;50 a 54 años;0;4394;0
2024p;Sumapaz;50 a 54 años;0;127;0
2024p;Kennedy;50 a 54 años;4;35004;0.11
2024p;Los Mártires;50 a 54 años;0;2592;0
2024p;Chapinero;50 a 54 años;0;5089;0
2024p;Usaquén;50 a 54 años;0;19320;0
2024p;Ciudad Bolívar;50 a 54 años;0;17926;0
2024p;Santa Fe;50 a 54 años;0;3091;0
2024p;La Candelaria;50 a 54 años;0;458;0
2024p;Usme;50 a 54 años;0;11144;0
